text_a	label
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 汗管瘤又稱汗管囊瘤或汗管囊腫腺瘤。現已證明為一種向汗管分化的小汗腺腫瘤，以常染色體顯性遺傳方式遺傳。一般無需治療，也可試用電解或CO2激光。可使表皮脫落減輕癥狀。直觀下即可將病變祛除幹凈。一般一次就即可治愈。術後效果好。建議你到正規醫院眼科檢查一下。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 一般情況下，理想的血壓為120/80mmHg，正常血壓為130/85mmHg以下，130－139/85－89mmHg為臨界高血壓，為正常高限。140―159/90―99mmHg為高血壓Ⅰ期，此時機體無任何器質性病變，只是單純高血壓。160―179/100―109mmHg為高血壓Ⅱ期，此時有左心室肥厚、心腦腎損害等器質性病變，但功能還在代償狀態。180/110mmHg以上為高血壓Ⅲ期，此時有腦出血、心力衰竭、腎功能衰竭等病變，已進入失代償期，隨時可能發生生命危險。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 小兒腹脹是很常見的病癥，多是由於著涼或不註意飲食導致的，一般可考慮小兒推拿或針灸療法來治療，一般可選擇天樞、中脘、胃俞、條口等穴位	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 月經不調的危害主要有四點：1。導致疾病惡化，月經不調多為婦科疾病所致。2。影響美麗：皮膚會出現色斑、松弛、毛孔粗大、粗糙等不正常現象，因而，體內的毒素就排不出來，特別容易衰老，更年期的女性更容易出現失眠、多夢、煩躁易怒等癥狀。3。誘發不孕不育。4。引起貧血。如有經常月經不調或突然月經失調嚴重癥狀，建議還是到正規醫院檢查治療為好，醫院的話，還是建議去三甲醫院，考慮專家資質醫院技術設備。希望對你有所幫助	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 主要考慮是胃炎或是慢性咽炎的表現導致的早晨起床後總是感覺到惡心，喝點水或者是吃點東西就好點。現在註意休息和營養，最好不要吃辛辣的食物，根據你現在的情況最好保持良好的心態，建議最好去醫院做胃鏡檢查進行確診，明確病因對癥治療。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 中醫認為椎間盤突出主要是由於腎氣虧損、筋脈不通、經絡瘀阻所致由於本病往往本虛而標實虛實夾雜癥候複雜一般藥物很難根治中醫中藥長期臨床實踐積累了許多非常獨到的奇方秘方建議你采用傳統中藥千年健、一口鐘、烏藥、青風藤、雞血藤、木瓜、杜仲、補骨脂、菟絲子、杞子、熟地、懷牛膝、狗脊、鎖陽等配合治療可以滋補肝腎、填精補髓、強筋壯骨、補氣養血、清利濕熱、通經活絡、行血散瘀、消腫定痛對椎間盤突出效果非常好可以徹底康複希望正確治療早日康複	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 對於你的癥狀，考慮是由於心臟功能減弱造成的，建議進行一個心臟彩超檢查	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 根據你說的四個月大了，要流產的話只能引產了。引產的話對於子宮損傷是要比較大。一般孕周越大，風險就越大，受到的損害就越大。建議你去正規婦科醫院檢查，根據檢查結果選擇適合自己的引產方法，以免延誤病情。要務必一次確認流盡，事後如做月子一樣進補和休息	0
"我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 手腳多汗，醫學上稱做為""局限性多汗癥""，多發生在情緒波動幅度較大的青壯年身上。""局限性出汗癥""的治療，可在燙腳熱水中加入白礬適量，待白礬溶化水中後，在水溫適宜的情況下燙腳手15一20分鐘，每晚堅持一次。"	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 :應該是過敏了。建議:你口服氯雷他定，外用可以用乙氧苯柳胺藥膏。如果多次發生，建議檢查過敏源。然後進行脫敏治療。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 通過你的訴說，這種情況的出現，可能是經前沒有好好休息，著涼，吃一些涼的刺激性食物等引起的，也不能排除感染的可能。建議你暫時不要同房，好好休息，註意個人衛生及保暖，勤換洗內褲等。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 啊，甲亢突眼以眼瞼和眼外部改變為主，球後組織無明顯改變，主要因交感神經活動亢進，上眼瞼肌張力增高所致。治療甲亢突眼方法的選擇很重要，另外患者自己也要做好必要的護理措施。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 包皮手術以後系帶部位遺留有水腫也算是正常的表現，因為系帶部位本身位置比較低垂，並且組織松軟，容易發生水腫。一般來說吧包皮手術後遺留水腫的問題，每個患者各不相同，有的可能要很久才能恢複，有的可能很快就恢複了，不過臨床上把握的標準是以半年為界的，如果超過半年的就要考慮做包皮整形了，如果小於半年的就是正常的。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 引起早泄的原因還是很多的，一般情況下，與手淫過度，前列腺炎，龜頭過於敏感等大有關系的，一般情況下，建議合理的檢查，對癥治療還是很必要的，暫時可以試試早泄濕巾，避孕套等還是會緩解，合理保養，腎虛等配合複方玄駒膠囊試試，前列腺炎及時消炎	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 你的情況考慮是懷孕的情況你的情況一般情況考慮是這種情況進行增加營養是可以的，孩子比較小的情況	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 胎兒雙腎集合系統就是腎臟里通過尿液的大的通道類似於主幹道最終匯入輸尿管。現在B超提示集合系統分離說明腎臟里的尿液輕度的積水。原因有：生理性例如檢查前大量喝水了膀胱里的尿液憋的過分多等等。病理性通常是下端梗阻造成打個通俗的比喻如水鬥里積水了通常是由於下面下水道堵住了腎積水同理。原因有輸尿管結石腫瘤腹部腫瘤壓迫等。胎兒及新生兒腎積水的診斷病理演變與治療胎兒腎積水可以由後尿道瓣膜輸尿管囊腫膀胱輸尿管反流所致但最常見的為無輸尿管擴張的腎盂腎盞擴張以前腎積水的患兒大多出現臨床癥狀後就診進行手術治療。近	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 癲癇病的癥狀一般表現為。強直或手腳抽動，伴意識喪失，也可以表現為發呆。突然跌倒。不斷點頭。流口水。吞咽動作。吸吮動作。彎腰樣動作。甚至可以表現為頭痛。嘔吐等。建議去正規的癲癇病專業醫院檢查治療。千萬不要錯過了最佳的治療時間。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 腰椎間盤突出癥一般都是由於腰部壓力過大，運動激烈等原因引起的，藥物治療效果不好，不能從根本解決問題。若癥狀較輕微則可做簡單的理療，如針灸、按摩、推拿等，若癥狀嚴重且疼痛持久則建議到當地相關醫院進行詳細的檢查，明確病情，好及時加以治療，休息洗漱，經過睡眠後，肌肉、韌帶、關節囊等軟組織都會變得僵硬。此時，如果馬上坐起，就會對腰椎間盤產生較大的壓力，成為腰椎間盤突出癥發作的誘發因素。為了避免在刷牙、洗臉時誘發腰椎間盤突出癥，首先，需要在起床後稍微活動下腰部，做做後伸、左右	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 包皮過長是指在在自然狀態下或勃起時包皮包住龜頭，包皮過長是指在在自然狀態下或勃起時包皮包住龜頭，但是龜頭可以人工翻露，勃起時包皮包住龜頭，人工無法使龜頭外露，是包莖，應該手術治療	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 小兒，吃不到奶，含不住乳頭，考慮是因為乳頭太大導致小兒含不住奶頭引起的。媽媽的情緒要放松，如果媽媽緊張、焦慮，寶寶會有所感應，從而也感到緊張，影響吃奶。如果在吃奶的時候，母子能保持平靜溫和的眼神交流，寶寶會更專註。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 請問是射精呈紅色血液性狀嗎？如果是的話，可能是血精這種現象可能是由於前列腺炎，前列腺增生，輸尿管結石等疾病引起，建議去查一下前列腺功能，及泌尿系統，看是否有炎癥或結石	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 一般經期推遲或提前一周都是正常的，如果沒有懷孕，你這個情況考慮是月經失調，祝你健康了引起月經失調的原因很多，情緒不穩定，壓力大，精神緊張，生活不規律，婦科炎癥等，建議你註意觀察，必要是去醫院做個檢查，明確病因後對癥治療	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 懷孕早期，由於胚胎比較小，在子宮里長的不穩定，容易發生流產，不建議你懷孕一個月時痔瘡手術，而且術後用藥對胎兒也是有影響的。等生完寶寶再說吧。建議你安心懷孕，放松心情，註意休息，禁止性生活，避免接觸有害物質，避免感冒。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 月經期的性行為多會引起婦科炎癥的可能的，最好及時檢查下，建議平時要多註意陰部的衛生	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 導致陰毛處搔癢的原因較多，常見的有細菌感染，濕疹，毛囊炎，陰虱及疥瘡等。建議你最好是到醫院婦科去檢查一下，確診以後，針對性的治療。平時要保持陰部的清潔幹燥，堅持每天用清水清洗會陰部，穿著寬松、吸汗、透氣的內褲，並勤換內褲。千萬不能抓撓。	0
"我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 寶寶現在已經是足月兒，各項指標也都很正常，但是是否能順產和很多因素有關，首先你的產科醫生會給你測量你的骨盆條件，看看骨盆的各徑線和寶寶的頭部徑線是否相稱，如果骨盆相對寶寶的頭部窄小的話，就不建議順產，寶寶是頭位，但是臍帶繞頸兩周，這樣會使臍帶的長度變短，不利寶寶下降進入骨盆，會有牽拉的阻礙，這樣也容易造成寶寶的乏氧情況。若是一周或是沒有的話，一般是沒有什麽很大的影響的，所以建議觀察為好。建議你複查超聲檢查及胎心監護檢查為好的，看一下宮內胎兒的發育情況的"""	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 引起眼睛經常流淚的原因很多，慢性結膜炎、鼻淚道堵塞、沙眼，等可以引起，建議你去醫院眼科檢查後對癥治療。如果發現是結膜炎引起的可以滴用抗生素眼藥水治療，比如滴用抗生素眼藥水妥布黴素和氧氟沙星眼膏治療，如果是淚道堵塞引起的，就去醫院眼科沖洗治療，如果是沙眼，就滴用治療沙眼的眼藥水。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 目前市面上沒有任何一種藥物很有效，可以用馬應龍等藥物但也只能緩解癥狀特別嚴重時可進行手術治療。平時註意飲食，少吃辛辣，煎炒的東西。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮病毒引起的，建議服用氨溴索片和雙黃連等藥物治療，多喝開水，避免著涼，不吃辛辣刺激食物多吃富含維生素C的食物，這種食物非常多，如柑橘，胡椒等，要多吃新鮮的蔬菜水果，還要註意飲食規律	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 痔瘡的治療首先要保持大便通暢，養成每天定時排便的好習慣，並且飲食應以清淡易消化為主，少飲濃茶，少吃辛辣刺激性食物，以減少對肛管的刺激。病情比較輕可局部應用痔瘡膏或痔瘡栓，藥物只能緩解癥狀，如果嚴重的話，是需要手術治療的	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 化療的一個療程，要看醫生定的方案了。一般2次為一個療程，一個星期一次。有的是三次一個療程，三四天一次。在化療的時候要做好防禦工作，以減少化療的副作用，飲食上可多吃一些含硒的食物，如海鮮、蘑菇、雞蛋、大蒜、銀杏等，最好是吃硒補劑如硒維康口嚼片，可以減少白細胞降低，惡心、嘔吐、食欲減退、嚴重脫發、腎毒性等副作用，從而有助於合理加大化療藥物的劑量，以取得更好療效。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 眼睛癢還流淚考慮是結膜炎的跡象，可用無刺激性的沖洗劑如2%硼酸水，或生理鹽水沖洗結膜囊，局部頻滴有效的抗生素眼藥水睡前塗抗生素眼膏，並註意個人衛生保持手的清潔。不要用手揉眼並須勤洗手。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 一般是有膝關節內的軟骨或者是有半月板的損傷引起的。建議做磁共振等檢查確診，治療要適當休息，可以用玻璃酸鈉關節腔註射，並吃氨基葡萄糖等。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 不能的，最好是3個月後再懷孕為好。準備懷孕前，最好先到醫院進行全面檢查，以確保在完全健康的狀態下懷孕。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮是由於上火或病毒感染引起的。豆豆可以塗阿昔洛韋乳膏，也可以塗點食鹽，多喝水。忌吃辛辣食物，並保持睡眠充足，舒緩壓力。一般一周就好了。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 我建議你口服羅紅黴素和氨溴索片，多飲溫開水，還要口服999感冒顆粒和抗病毒口服液飲食進清淡易消化食物，避免生冷硬及辛辣等刺激性食物，多吃梨或用冰糖熬梨水喝，因為梨有潤肺的功效，註意保暖，避免著涼使感冒加重	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 這要根據甲亢的癥狀和化驗結果決定治療方案。輕度的多可以通過藥物得到控制。中度以上一般多需要手術或放射碘治療才能得到控制，否則不及時治療，可能使多個器官受累（如突眼，心肌勞累表現為心律失常或心跳加快等，神經和內分泌也會有影響）。另外不同的年齡段的治療原則也有不同。因此建議正規檢查和系統治療	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 你現在的情況主要是出現感冒癥狀，另外還有發熱，腹瀉的情況，感覺全身輕飄飄主要是由於失水較多，應該不是H7N9。建議你不用過於的擔心，可以進一步進行調整，針對性的進行治療，另外就是保持好心態，妥善的進行改善。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 水中毒在腎功能不全或有抗利尿激素分泌過多（如大手術嚴重外傷等應激狀態下）時如攝入過量液體則因腎不能將過多的水分排出而造成體內水分積聚。體內水分過多可使細胞外液稀釋擴張並滲入細胞而引起細胞內水腫。治療原則主要是嚴格控制水分攝入形成水的負平衡一般輕癥病人即可好轉。每日入水量限制在700-1000ml以下。重癥病人則須用高滲氯化鈉溶液使細胞內水分滲出同時用速尿進行利尿以免血容量繼續擴張。腎功能衰竭的病人要用透析療法排出全內積水。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 雙頂徑，是指胎兒頭兩邊直徑測量的數據，也是推算胎兒大小的指標之一。懷孕3個月時小於3厘米。在懷孕5個月以後，基本與懷孕月份相符，也就是說，妊娠28周（7個月）時bpd約為7厘米，32周（8個月）時約為8厘米，以此類推。懷孕8個月以後，平均每周增長約為0。2厘米為正常。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 這不一定的，請及時檢查性激素方面，有高泌乳素癥的可能。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 目前按照我國預防接種的相關規定，兩種疫苗一般不會同時接種，兩種疫苗接種之間至少間隔28天目前的話，建議最好不要同時接種，容易出現小孩子接種疫苗後發燒、拉肚子等反映	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 做胃鏡檢查要空腹，有心臟病等要提前和醫生說明。很多醫院都用上胃鏡潤化膠漿，有表面麻醉作用。可以減少痛苦，甚至有無痛胃鏡的使用更能減輕痛苦	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 病例分析:一般表現為。腰背部疼痛。下肢放射性疼痛，感覺及麻木異常等。治療上可以分手術治療和非手術治療方法，臥床休息2、藥物治療3、牽引療法4、物理治療5、推拿治療6、針灸治療7、封閉療法8、小針刀療法等。腰間盤突出的患者一般生活上要註意。睡硬板床。睡硬板床可以減少椎間盤承受的壓力，保持良好的生活習慣，註意腰間保暖，盡量不要受寒。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 因為引產對子宮的影響是很大的，對某些人來說會造成習慣性流產甚至不孕，一般來說只要月經正常是可以受孕的，不要過於擔心	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮你的情況如果在排卵期有過性生活的話，懷孕的可能性還是很大的。建議你保持良好心態，可以在同房15天，用早孕試紙檢測一下，其實最準確的檢查方法，是月經周期推遲7天時，去醫院抽血檢查血hcg，確診是否懷孕。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮是腰間盤突出造成的，建議采用封閉療法，封閉療法是一種快速而有效的治療腰椎間盤突出癥的方法。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 你的這種情況是不正常的，一方面要考慮先兆流產的可能，另一方面不排除宮外孕的可能。及時去醫院檢查B超，排除宮外孕的可能以後及時行保胎治療。治療期間絕對的臥床休息，避免情緒過度緊張導致病情加重。保持外陰清潔避免逆行感染。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 痔的誘發因素很多，其中便秘、長期飲酒、進食大量刺激性食物和久坐久立是主要誘因。痔瘡的治療方法很多：藥物註射、結紮、激光、射頻、冷凍等。一般治療適用於絕大部分的痔，包括血栓性和嵌頓性痔的初期。註意飲食，忌酒和辛辣刺激食物，增加纖維性食物，多攝入果蔬、多飲水，改變不良的排便習慣，保持大便通暢，必要時服用緩瀉劑，便後清洗肛門。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 造成女性流產的原因是非常多的，可能是胎兒發育自身問題，也可能是有婦科疾病，病毒感染，或是男性精子有問題，抗體，染色體問題，外傷等太多你的情況建議去正規醫院做個全面的檢查，明確自然流產的原因，針對性治療。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮孩子是新生兒黃疸。多建議照藍光治療如果是輕的建議吃點退黃藥物吃點茵梔黃顆粒觀察看看是否吃母乳可以停三天看看吃點配方乳	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 懷孕前三個月胎盤發育尚不牢固，如果有性生活可能會引起子宮收縮導致流產，根據你的情況服用保胎藥物治療之後，陰道流血量減少，可以繼續進行保胎治療建議繼續使用保胎藥物進行治療，臥床休息，避免劇烈活動，增加飲食營養，保持樂觀的心態，懷孕前三個月內禁止性生活，否則容易引起流產	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 其實假體隆胸是非常安全是豐胸方法當然所有的手術都有可能出現一些不適癥狀不過只要選擇一家大型、正規權威的整形醫院、臨床經驗豐富的整形專家可以把假體隆胸的危害減少到最低	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 以上癥狀考慮是皮膚的過敏反應多音接觸過敏原誘發的在藥物治療上建議積極抗過敏進行治療較好可使用西替利嗪或者氯雷他定片進行治療要多吃瓜果蔬菜補充維生素避免搔抓註意局部清潔衛生	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 根據你的描述，一般來說，如果體溫在38C左右，可不必急於給予降溫處理，這樣既可以觀察熱型，又不妨礙身體逐漸產生抗病能力。如果體溫在38．5℃以上，則可適當進行降溫處理，特別是有高燒抽風史的小兒，更應積極給予降溫。退燒的方法很多，適合家庭使用的有如下一些方法：1、酒精擦浴，如一時找不到酒精也可用白酒代替。2、頭部冷敷：可用頭枕冰袋、或額部冷毛巾濕敷，或兩者同時使用。此法簡單易行，有涼水即可，或用冰水更好。註意要及時更換冷毛巾或冰袋以加強退燒效果。3、藥物退燒：退燒藥要按醫囑使用。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 考慮是疼痛的癥狀表現的，需要你早期到醫院給於檢查，這種情況是會導致腿痛的	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 我個人而言，慢性腸炎多是身體虛弱，抵抗力差，尤其胃腸道易並發感染，因而更應註意飲食衛生，不吃生冷，堅硬及變質的食物，禁酒及辛辣刺激性強的調味品。慢性結腸炎病人還應密切觀察自己對各種食品的適應性，註意個體差異。一些本不應對腸道造成影響的食品，如雞蛋，牛奶等，但食後腹瀉加重，過敏源一時也分辨不清，因此發現問題，要找出原因，摸索規律，盡量不要食用。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 你可以服用一些消腫的藥物及促進骨頭生長的藥物，或通過飲食，多食骨頭湯。註意休息，加強營養，適當的功能鍛煉，保持良好的心情。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 頭暈是一種癥狀，頭暈不能對癥治療，要對病因進行治療。引起頭暈常見的病有血壓異常，貧血，鼻炎，頸椎病，腦供血不足、胃腸道疾病，美尼爾氏綜合征、休息不好等，建議先測一下血壓看有無異常。如果血壓正常，建議到醫院神經內科就診檢查，明確診斷再治療	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 癌癥晚期中醫效果較好，因為晚期癌癥患者因為癌細胞消耗性大體質虛弱，癌細胞大多已經多處轉移，西醫局部治療效果不佳，而且患者也不能耐受手術與放化療，服用中藥可以全面調理機體內環境，補氣養血，扶正祛邪，有效控制病情，緩解痛苦，延長生命。建議采用中醫動態的療法治療。	0
我的右腳外踝骨折一年多・平時有腳走路不敢用力・走路時間長了腳和小腿腫脹・三個月前拍片骨折處長好・為什麼腫脹不好 這個不排除腎虛的可能。所以必須考慮進一步的檢查看。	0
